,annee,epci,epci_nom,secteur,emission
1311,2015,200058782,CA de Saint-Quentin-en-Yvelines,Tertiaire,107.6
1312,2015,200058782,CA de Saint-Quentin-en-Yvelines,Totale,663.3
1313,2015,200058782,CA de Saint-Quentin-en-Yvelines,Transport_R,265.8
1314,2015,200058782,CA de Saint-Quentin-en-Yvelines,Transport_A,0.0
1315,2015,200058782,CA de Saint-Quentin-en-Yvelines,Production-Energie,3.7
1316,2015,200059889,CU Grand Paris Seine et Oise,Agriculture,26.20000000000001
1317,2015,200059889,CU Grand Paris Seine et Oise,Residentiel,431.29999999999984
1318,2015,200059889,CU Grand Paris Seine et Oise,Tertiaire,140.20000000000007
1319,2015,200059889,CU Grand Paris Seine et Oise,Totale,1447.3
1320,2015,200059889,CU Grand Paris Seine et Oise,Transport_R,675.2
1321,2015,200059889,CU Grand Paris Seine et Oise,Transport_A,2.7
1322,2015,200059889,CU Grand Paris Seine et Oise,Production-Energie,4.7
1323,2015,200071074,CC Les Portes de l'Ile de France,Agriculture,12.9
1324,2015,200071074,CC Les Portes de l'Ile de France,Residentiel,26.399999999999995
1325,2015,200071074,CC Les Portes de l'Ile de France,Tertiaire,3.4000000000000004
1326,2015,200071074,CC Les Portes de l'Ile de France,Totale,158.20000000000002
1327,2015,200071074,CC Les Portes de l'Ile de France,Transport_R,70.5
1328,2015,200071074,CC Les Portes de l'Ile de France,Transport_A,4.8
1329,2015,200071074,CC Les Portes de l'Ile de France,Production-Energie,0.2
1330,2015,200073344,CA Rambouillet Territoires,Agriculture,38.70000000000002
1331,2015,200073344,CA Rambouillet Territoires,Residentiel,97.89999999999999
1332,2015,200073344,CA Rambouillet Territoires,Tertiaire,21.700000000000003
1333,2015,200073344,CA Rambouillet Territoires,Totale,448.8999999999999
1334,2015,200073344,CA Rambouillet Territoires,Transport_R,280.7
1335,2015,200073344,CA Rambouillet Territoires,Transport_A,0.0
1336,2015,200073344,CA Rambouillet Territoires,Production-Energie,0.7999999999999999
1337,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Agriculture,19.099999999999998
1338,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Residentiel,35.1
1339,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Tertiaire,4.6
1340,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Totale,104.5
1341,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Transport_R,42.4
1342,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Transport_A,0.0
1343,2015,247800550,CC du Pays Houdanais (C.C.P.H.),Production-Energie,0.1
1344,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Agriculture,3.6
1345,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Residentiel,340.6000000000001
1346,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Tertiaire,142.59999999999997
1347,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Totale,1122.4
1348,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Transport_R,485.99999999999994
1349,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Transport_A,0.1
1350,2015,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Production-Energie,1.7000000000000004
1351,2015,247800618,CC Coeur d'Yvelines,Agriculture,18.9
1352,2015,247800618,CC Coeur d'Yvelines,Residentiel,71.9
1353,2015,247800618,CC Coeur d'Yvelines,Tertiaire,13.799999999999997
1354,2015,247800618,CC Coeur d'Yvelines,Totale,253.9
1355,2015,247800618,CC Coeur d'Yvelines,Transport_R,144.10000000000002
1356,2015,247800618,CC Coeur d'Yvelines,Transport_A,0.0
1357,2015,247800618,CC Coeur d'Yvelines,Production-Energie,0.2
1358,2015,249500109,CA de Cergy-Pontoise,Agriculture,3.9
1359,2015,249500109,CA de Cergy-Pontoise,Residentiel,216.0
1360,2015,249500109,CA de Cergy-Pontoise,Tertiaire,105.5
1361,2015,249500109,CA de Cergy-Pontoise,Totale,605.2
1362,2015,249500109,CA de Cergy-Pontoise,Transport_R,239.29999999999998
1363,2015,249500109,CA de Cergy-Pontoise,Transport_A,0.0
1364,2015,249500109,CA de Cergy-Pontoise,Production-Energie,1.5999999999999999
1365,2015,200017846,CA Étampois Sud-Essonne (CCESE),Agriculture,45.3
1366,2015,200017846,CA Étampois Sud-Essonne (CCESE),Residentiel,61.40000000000001
1367,2015,200017846,CA Étampois Sud-Essonne (CCESE),Tertiaire,15.199999999999998
1368,2015,200017846,CA Étampois Sud-Essonne (CCESE),Totale,208.89999999999995
1369,2015,200017846,CA Étampois Sud-Essonne (CCESE),Transport_R,76.99999999999997
1370,2015,200017846,CA Étampois Sud-Essonne (CCESE),Transport_A,0.0
1371,2015,200017846,CA Étampois Sud-Essonne (CCESE),Production-Energie,0.4
1372,2015,200056232,CA Communauté Paris-Saclay,Agriculture,6.699999999999999
1373,2015,200056232,CA Communauté Paris-Saclay,Residentiel,344.4
1374,2015,200056232,CA Communauté Paris-Saclay,Tertiaire,191.29999999999998
1375,2015,200056232,CA Communauté Paris-Saclay,Totale,1300.7
1376,2015,200056232,CA Communauté Paris-Saclay,Transport_R,571.7000000000002
1377,2015,200056232,CA Communauté Paris-Saclay,Transport_A,101.3
1378,2015,200056232,CA Communauté Paris-Saclay,Production-Energie,4.000000000000001
1379,2015,200057859,CA Coeur d'Essonne Agglomération,Agriculture,5.6
1380,2015,200057859,CA Coeur d'Essonne Agglomération,Residentiel,226.1
1381,2015,200057859,CA Coeur d'Essonne Agglomération,Tertiaire,86.49999999999999
1382,2015,200057859,CA Coeur d'Essonne Agglomération,Totale,675.9000000000001
1383,2015,200057859,CA Coeur d'Essonne Agglomération,Transport_R,309.59999999999997
1384,2015,200057859,CA Coeur d'Essonne Agglomération,Transport_A,0.0
1385,2015,200057859,CA Coeur d'Essonne Agglomération,Production-Energie,2.6000000000000005
1386,2015,200058477,CA Val d'Yerres Val de Seine,Agriculture,0.2
1387,2015,200058477,CA Val d'Yerres Val de Seine,Residentiel,199.60000000000002
1388,2015,200058477,CA Val d'Yerres Val de Seine,Tertiaire,60.3
1389,2015,200058477,CA Val d'Yerres Val de Seine,Totale,379.9
1390,2015,200058477,CA Val d'Yerres Val de Seine,Transport_R,107.5
1391,2015,200058477,CA Val d'Yerres Val de Seine,Transport_A,0.0
1392,2015,200058477,CA Val d'Yerres Val de Seine,Production-Energie,2.0
1393,2015,249100074,CC du Pays de Limours (CCPL),Agriculture,9.3
1394,2015,249100074,CC du Pays de Limours (CCPL),Residentiel,32.3
1395,2015,249100074,CC du Pays de Limours (CCPL),Tertiaire,6.399999999999999
1396,2015,249100074,CC du Pays de Limours (CCPL),Totale,188.2
1397,2015,249100074,CC du Pays de Limours (CCPL),Transport_R,131.3
1398,2015,249100074,CC du Pays de Limours (CCPL),Transport_A,7.199999999999999
1399,2015,249100074,CC du Pays de Limours (CCPL),Production-Energie,0.2
1400,2015,249100157,CC des Deux Vallées,Agriculture,13.599999999999998
1401,2015,249100157,CC des Deux Vallées,Residentiel,27.0
1402,2015,249100157,CC des Deux Vallées,Tertiaire,2.1
1403,2015,249100157,CC des Deux Vallées,Totale,81.30000000000001
1404,2015,249100157,CC des Deux Vallées,Transport_R,27.000000000000004
1405,2015,249100157,CC des Deux Vallées,Transport_A,0.0
1406,2015,249100157,CC des Deux Vallées,Production-Energie,0.1
1407,2015,249100546,CC du Val d'Essonne (CCVE),Agriculture,11.9
1408,2015,249100546,CC du Val d'Essonne (CCVE),Residentiel,72.5
1409,2015,249100546,CC du Val d'Essonne (CCVE),Tertiaire,18.5
1410,2015,249100546,CC du Val d'Essonne (CCVE),Totale,341.09999999999997
1411,2015,249100546,CC du Val d'Essonne (CCVE),Transport_R,117.4
1412,2015,249100546,CC du Val d'Essonne (CCVE),Transport_A,0.0
1413,2015,249100546,CC du Val d'Essonne (CCVE),Production-Energie,0.5
1414,2015,249100553,CC Entre Juine et Renarde (CCEJR),Agriculture,6.500000000000001
1415,2015,249100553,CC Entre Juine et Renarde (CCEJR),Residentiel,35.199999999999996
1416,2015,249100553,CC Entre Juine et Renarde (CCEJR),Tertiaire,12.399999999999997
1417,2015,249100553,CC Entre Juine et Renarde (CCEJR),Totale,106.59999999999998
1418,2015,249100553,CC Entre Juine et Renarde (CCEJR),Transport_R,50.999999999999986
1419,2015,249100553,CC Entre Juine et Renarde (CCEJR),Transport_A,0.0
1420,2015,249100553,CC Entre Juine et Renarde (CCEJR),Production-Energie,0.2
1421,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Agriculture,8.2
1422,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Residentiel,33.0
1423,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Tertiaire,10.5
1424,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Totale,93.80000000000001
1425,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Transport_R,39.400000000000006
1426,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Transport_A,0.0
1427,2015,249100595,CC Le Dourdannais en Hurepoix (CCDH),Production-Energie,0.30000000000000004
1428,2015,200035970,CC Vexin Centre,Agriculture,25.000000000000007
1429,2015,200035970,CC Vexin Centre,Residentiel,29.799999999999997
1430,2015,200035970,CC Vexin Centre,Tertiaire,2.7
1431,2015,200035970,CC Vexin Centre,Totale,143.50000000000003
1432,2015,200035970,CC Vexin Centre,Transport_R,73.6
1433,2015,200035970,CC Vexin Centre,Transport_A,0.0
1434,2015,200035970,CC Vexin Centre,Production-Energie,0.1
1435,2015,200056380,CA Plaine Vallée,Agriculture,2.5000000000000004
1436,2015,200056380,CA Plaine Vallée,Residentiel,212.6
1437,2015,200056380,CA Plaine Vallée,Tertiaire,41.699999999999996
1438,2015,200056380,CA Plaine Vallée,Totale,391.4
1439,2015,200056380,CA Plaine Vallée,Transport_R,99.3
1440,2015,200056380,CA Plaine Vallée,Transport_A,25.6
1441,2015,200056380,CA Plaine Vallée,Production-Energie,2.3000000000000003
1442,2015,200058485,CA Val Parisis,Agriculture,4.8
1443,2015,200058485,CA Val Parisis,Residentiel,305.20000000000005
1444,2015,200058485,CA Val Parisis,Tertiaire,69.80000000000001
1445,2015,200058485,CA Val Parisis,Totale,718.5
1446,2015,200058485,CA Val Parisis,Transport_R,317.0
1447,2015,200058485,CA Val Parisis,Transport_A,0.2
1448,2015,200058485,CA Val Parisis,Production-Energie,3.9
1449,2015,200073013,CC Carnelle Pays-De-France,Agriculture,7.999999999999998
1450,2015,200073013,CC Carnelle Pays-De-France,Residentiel,40.900000000000006
1451,2015,200073013,CC Carnelle Pays-De-France,Tertiaire,6.6
1452,2015,200073013,CC Carnelle Pays-De-France,Totale,110.5
1453,2015,200073013,CC Carnelle Pays-De-France,Transport_R,53.20000000000002
1454,2015,200073013,CC Carnelle Pays-De-France,Transport_A,0.0
1455,2015,200073013,CC Carnelle Pays-De-France,Production-Energie,0.30000000000000004
1456,2015,249500430,CC Sausseron Impressionnistes,Agriculture,11.700000000000001
1457,2015,249500430,CC Sausseron Impressionnistes,Residentiel,27.999999999999996
1458,2015,249500430,CC Sausseron Impressionnistes,Tertiaire,4.5
1459,2015,249500430,CC Sausseron Impressionnistes,Totale,61.599999999999994
1460,2015,249500430,CC Sausseron Impressionnistes,Transport_R,15.899999999999999
1461,2015,249500430,CC Sausseron Impressionnistes,Transport_A,0.0
1462,2015,249500430,CC Sausseron Impressionnistes,Production-Energie,0.2
1463,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Agriculture,2.0999999999999996
1464,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Residentiel,50.1
1465,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Tertiaire,6.3
1466,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Totale,205.39999999999998
1467,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Transport_R,123.5
1468,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Transport_A,0.1
1469,2015,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Production-Energie,0.5
1470,2015,249500489,CC du Haut Val d'Oise,Agriculture,2.6000000000000005
1471,2015,249500489,CC du Haut Val d'Oise,Residentiel,36.2
1472,2015,249500489,CC du Haut Val d'Oise,Tertiaire,13.8
1473,2015,249500489,CC du Haut Val d'Oise,Totale,98.3
1474,2015,249500489,CC du Haut Val d'Oise,Transport_R,36.6
1475,2015,249500489,CC du Haut Val d'Oise,Transport_A,0.0
1476,2015,249500489,CC du Haut Val d'Oise,Production-Energie,0.6000000000000001
1477,2015,249500513,CC du Vexin-Val de Seine,Agriculture,15.999999999999998
1478,2015,249500513,CC du Vexin-Val de Seine,Residentiel,20.200000000000006
1479,2015,249500513,CC du Vexin-Val de Seine,Tertiaire,3.9
1480,2015,249500513,CC du Vexin-Val de Seine,Totale,83.00000000000001
1481,2015,249500513,CC du Vexin-Val de Seine,Transport_R,40.2
1482,2015,249500513,CC du Vexin-Val de Seine,Transport_A,0.9
1483,2015,249500513,CC du Vexin-Val de Seine,Production-Energie,0.1
1484,2017,200054781,Métropole du Grand Paris,Agriculture,15.999999999999998
1485,2017,200054781,Métropole du Grand Paris,Residentiel,7966.999999999995
1486,2017,200054781,Métropole du Grand Paris,Tertiaire,3373.7000000000007
1487,2017,200054781,Métropole du Grand Paris,Totale,17404.100000000002
1488,2017,200054781,Métropole du Grand Paris,Transport_R,4118.9000000000015
1489,2017,200054781,Métropole du Grand Paris,Transport_A,372.2000000000001
1490,2017,200054781,Métropole du Grand Paris,Production-Energie,88.89999999999995
1491,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Agriculture,3.9000000000000004
1492,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Residentiel,55.400000000000006
1493,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Tertiaire,10.2
1494,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Totale,136.0
1495,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Transport_R,53.9
1496,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Transport_A,0.0
1497,2017,200023125,CC Les Portes Briardes entre Villes et Forêts,Production-Energie,0.5
1498,2017,200023240,CC Pays de Nemours,Agriculture,13.999999999999996
1499,2017,200023240,CC Pays de Nemours,Residentiel,39.599999999999994
1500,2017,200023240,CC Pays de Nemours,Tertiaire,9.399999999999999
1501,2017,200023240,CC Pays de Nemours,Totale,178.89999999999998
1502,2017,200023240,CC Pays de Nemours,Transport_R,63.4
1503,2017,200023240,CC Pays de Nemours,Transport_A,0.0
1504,2017,200023240,CC Pays de Nemours,Production-Energie,0.8999999999999999
1505,2017,200023919,CC Gâtinais Val de Loing,Agriculture,33.5
1506,2017,200023919,CC Gâtinais Val de Loing,Residentiel,23.999999999999996
1507,2017,200023919,CC Gâtinais Val de Loing,Tertiaire,2.7
1508,2017,200023919,CC Gâtinais Val de Loing,Totale,117.5
1509,2017,200023919,CC Gâtinais Val de Loing,Transport_R,56.30000000000001
1510,2017,200023919,CC Gâtinais Val de Loing,Transport_A,0.0
1511,2017,200023919,CC Gâtinais Val de Loing,Production-Energie,0.3
1512,2017,200033090,CC Plaines et Monts de France,Agriculture,14.300000000000004
1513,2017,200033090,CC Plaines et Monts de France,Residentiel,24.099999999999998
1514,2017,200033090,CC Plaines et Monts de France,Tertiaire,4.1
1515,2017,200033090,CC Plaines et Monts de France,Totale,213.80000000000004
1516,2017,200033090,CC Plaines et Monts de France,Transport_R,79.6
1517,2017,200033090,CC Plaines et Monts de France,Transport_A,72.9
1518,2017,200033090,CC Plaines et Monts de France,Production-Energie,0.1
1519,2017,200037133,CC du Provinois,Agriculture,64.8
1520,2017,200037133,CC du Provinois,Residentiel,42.10000000000001
1521,2017,200037133,CC du Provinois,Tertiaire,9.899999999999999
1522,2017,200037133,CC du Provinois,Totale,185.49999999999997
1523,2017,200037133,CC du Provinois,Transport_R,60.499999999999986
1524,2017,200037133,CC du Provinois,Transport_A,0.0
1525,2017,200037133,CC du Provinois,Production-Energie,0.2
1526,2017,200040251,CC Bassée-Montois,Agriculture,32.2
1527,2017,200040251,CC Bassée-Montois,Residentiel,29.599999999999994
1528,2017,200040251,CC Bassée-Montois,Tertiaire,3.3000000000000003
1529,2017,200040251,CC Bassée-Montois,Totale,89.10000000000001
1530,2017,200040251,CC Bassée-Montois,Transport_R,18.200000000000003
1531,2017,200040251,CC Bassée-Montois,Transport_A,0.0
1532,2017,200040251,CC Bassée-Montois,Production-Energie,0.0
1533,2017,200055655,CA Roissy Pays de France,Agriculture,25.4
1534,2017,200055655,CA Roissy Pays de France,Residentiel,330.9
1535,2017,200055655,CA Roissy Pays de France,Tertiaire,177.9
1536,2017,200055655,CA Roissy Pays de France,Totale,1969.0000000000002
1537,2017,200055655,CA Roissy Pays de France,Transport_R,515.0999999999999
1538,2017,200055655,CA Roissy Pays de France,Transport_A,776.8000000000002
1539,2017,200055655,CA Roissy Pays de France,Production-Energie,3.1000000000000005
1540,2017,200057958,CA Paris - Vallée de la Marne,Agriculture,0.7
1541,2017,200057958,CA Paris - Vallée de la Marne,Residentiel,229.60000000000002
1542,2017,200057958,CA Paris - Vallée de la Marne,Tertiaire,75.4
1543,2017,200057958,CA Paris - Vallée de la Marne,Totale,637.6
1544,2017,200057958,CA Paris - Vallée de la Marne,Transport_R,281.7
1545,2017,200057958,CA Paris - Vallée de la Marne,Transport_A,2.4000000000000004
1546,2017,200057958,CA Paris - Vallée de la Marne,Production-Energie,3.0
1547,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Agriculture,6.2
1548,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Residentiel,365.90000000000003
1549,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Tertiaire,143.00000000000003
1550,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Totale,1312.6000000000001
1551,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Transport_R,667.9000000000001
1552,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Transport_A,0.0
1553,2017,200059228,CA Grand Paris Sud Seine Essonne Sénart,Production-Energie,4.000000000000001
1554,2017,200070779,CC Brie des Rivières et Châteaux,Agriculture,28.700000000000006
1555,2017,200070779,CC Brie des Rivières et Châteaux,Residentiel,47.0
1556,2017,200070779,CC Brie des Rivières et Châteaux,Tertiaire,3.7000000000000006
1557,2017,200070779,CC Brie des Rivières et Châteaux,Totale,260.8
1558,2017,200070779,CC Brie des Rivières et Châteaux,Transport_R,171.0
1559,2017,200070779,CC Brie des Rivières et Châteaux,Transport_A,0.3
1560,2017,200070779,CC Brie des Rivières et Châteaux,Production-Energie,0.1
1561,2017,200072130,CA du Pays de Meaux,Agriculture,12.399999999999999
1562,2017,200072130,CA du Pays de Meaux,Residentiel,97.19999999999997
1563,2017,200072130,CA du Pays de Meaux,Tertiaire,39.80000000000001
1564,2017,200072130,CA du Pays de Meaux,Totale,441.40000000000003
1565,2017,200072130,CA du Pays de Meaux,Transport_R,125.30000000000003
1566,2017,200072130,CA du Pays de Meaux,Transport_A,12.799999999999997
1567,2017,200072130,CA du Pays de Meaux,Production-Energie,0.5
1568,2017,200072346,CA du Pays de Fontainebleau,Agriculture,17.600000000000005
1569,2017,200072346,CA du Pays de Fontainebleau,Residentiel,122.20000000000002
1570,2017,200072346,CA du Pays de Fontainebleau,Tertiaire,26.700000000000003
1571,2017,200072346,CA du Pays de Fontainebleau,Totale,400.8
1572,2017,200072346,CA du Pays de Fontainebleau,Transport_R,220.60000000000002
1573,2017,200072346,CA du Pays de Fontainebleau,Transport_A,2.1
1574,2017,200072346,CA du Pays de Fontainebleau,Production-Energie,1.0
1575,2017,200072544,CC des Deux Morin,Agriculture,49.5
1576,2017,200072544,CC des Deux Morin,Residentiel,31.300000000000004
1577,2017,200072544,CC des Deux Morin,Tertiaire,2.7
1578,2017,200072544,CC des Deux Morin,Totale,129.20000000000002
1579,2017,200072544,CC des Deux Morin,Transport_R,20.3
1580,2017,200072544,CC des Deux Morin,Transport_A,0.0
1581,2017,200072544,CC des Deux Morin,Production-Energie,0.1
1582,2017,200072874,CC Val Briard,Agriculture,28.800000000000004
1583,2017,200072874,CC Val Briard,Residentiel,32.2
1584,2017,200072874,CC Val Briard,Tertiaire,9.400000000000002
1585,2017,200072874,CC Val Briard,Totale,138.89999999999998
1586,2017,200072874,CC Val Briard,Transport_R,63.099999999999994
1587,2017,200072874,CC Val Briard,Transport_A,0.0
1588,2017,200072874,CC Val Briard,Production-Energie,0.2
1589,2017,200077055,CA Coulommiers Pays de Brie,Agriculture,47.60000000000001
1590,2017,200077055,CA Coulommiers Pays de Brie,Residentiel,87.50000000000001
1591,2017,200077055,CA Coulommiers Pays de Brie,Tertiaire,13.999999999999996
1592,2017,200077055,CA Coulommiers Pays de Brie,Totale,253.00000000000003
1593,2017,200077055,CA Coulommiers Pays de Brie,Transport_R,88.80000000000003
1594,2017,200077055,CA Coulommiers Pays de Brie,Transport_A,0.1
1595,2017,200077055,CA Coulommiers Pays de Brie,Production-Energie,0.4
1596,2017,247700032,CC Moret Seine et Loing,Agriculture,13.299999999999999
1597,2017,247700032,CC Moret Seine et Loing,Residentiel,49.699999999999996
1598,2017,247700032,CC Moret Seine et Loing,Tertiaire,7.0
1599,2017,247700032,CC Moret Seine et Loing,Totale,115.89999999999999
1600,2017,247700032,CC Moret Seine et Loing,Transport_R,38.2
1601,2017,247700032,CC Moret Seine et Loing,Transport_A,1.5
1602,2017,247700032,CC Moret Seine et Loing,Production-Energie,0.4
1603,2017,247700057,CA Melun Val de Seine,Agriculture,9.700000000000001
1604,2017,247700057,CA Melun Val de Seine,Residentiel,148.29999999999998
1605,2017,247700057,CA Melun Val de Seine,Tertiaire,64.99999999999999
1606,2017,247700057,CA Melun Val de Seine,Totale,742.2
1607,2017,247700057,CA Melun Val de Seine,Transport_R,299.90000000000003
1608,2017,247700057,CA Melun Val de Seine,Transport_A,0.6
1609,2017,247700057,CA Melun Val de Seine,Production-Energie,0.6000000000000001
1610,2017,247700065,CC du Pays de l'Ourcq,Agriculture,20.9
1611,2017,247700065,CC du Pays de l'Ourcq,Residentiel,19.7
1612,2017,247700065,CC du Pays de l'Ourcq,Tertiaire,3.6000000000000005
1613,2017,247700065,CC du Pays de l'Ourcq,Totale,75.89999999999999
1614,2017,247700065,CC du Pays de l'Ourcq,Transport_R,28.7
1615,2017,247700065,CC du Pays de l'Ourcq,Transport_A,0.1
1616,2017,247700065,CC du Pays de l'Ourcq,Production-Energie,0.1
1617,2017,247700107,CC Pays de Montereau,Agriculture,20.5
1618,2017,247700107,CC Pays de Montereau,Residentiel,42.2
1619,2017,247700107,CC Pays de Montereau,Tertiaire,12.599999999999998
1620,2017,247700107,CC Pays de Montereau,Totale,367.00000000000006
1621,2017,247700107,CC Pays de Montereau,Transport_R,88.29999999999998
1622,2017,247700107,CC Pays de Montereau,Transport_A,1.3
1623,2017,247700107,CC Pays de Montereau,Production-Energie,0.1
1624,2017,247700339,CA Val d'Europe Agglomération,Agriculture,2.3
1625,2017,247700339,CA Val d'Europe Agglomération,Residentiel,35.599999999999994
1626,2017,247700339,CA Val d'Europe Agglomération,Tertiaire,69.89999999999999
1627,2017,247700339,CA Val d'Europe Agglomération,Totale,201.39999999999998
1628,2017,247700339,CA Val d'Europe Agglomération,Transport_R,90.60000000000001
1629,2017,247700339,CA Val d'Europe Agglomération,Transport_A,0.0
1630,2017,247700339,CA Val d'Europe Agglomération,Production-Energie,0.5
1631,2017,247700438,CC Pays Créçois,Agriculture,11.799999999999997
1632,2017,247700438,CC Pays Créçois,Residentiel,45.49999999999999
1633,2017,247700438,CC Pays Créçois,Tertiaire,4.3
1634,2017,247700438,CC Pays Créçois,Totale,185.3
1635,2017,247700438,CC Pays Créçois,Transport_R,120.59999999999998
1636,2017,247700438,CC Pays Créçois,Transport_A,0.0
1637,2017,247700438,CC Pays Créçois,Production-Energie,0.30000000000000004
1638,2017,247700594,CA Marne et Gondoire,Agriculture,2.3000000000000003
1639,2017,247700594,CA Marne et Gondoire,Residentiel,113.49999999999999
1640,2017,247700594,CA Marne et Gondoire,Tertiaire,40.900000000000006
1641,2017,247700594,CA Marne et Gondoire,Totale,409.8
1642,2017,247700594,CA Marne et Gondoire,Transport_R,226.7
1643,2017,247700594,CA Marne et Gondoire,Transport_A,0.0
1644,2017,247700594,CA Marne et Gondoire,Production-Energie,1.3
1645,2017,247700644,CC l'Orée de la Brie,Agriculture,3.6
1646,2017,247700644,CC l'Orée de la Brie,Residentiel,33.4
1647,2017,247700644,CC l'Orée de la Brie,Tertiaire,11.299999999999999
1648,2017,247700644,CC l'Orée de la Brie,Totale,123.39999999999999
1649,2017,247700644,CC l'Orée de la Brie,Transport_R,70.7
1650,2017,247700644,CC l'Orée de la Brie,Transport_A,0.0
1651,2017,247700644,CC l'Orée de la Brie,Production-Energie,0.4
1652,2017,247700701,CC Brie Nangissienne,Agriculture,28.1
1653,2017,247700701,CC Brie Nangissienne,Residentiel,30.000000000000004
1654,2017,247700701,CC Brie Nangissienne,Tertiaire,8.4
1655,2017,247700701,CC Brie Nangissienne,Totale,713.4
1656,2017,247700701,CC Brie Nangissienne,Transport_R,34.3
1657,2017,247700701,CC Brie Nangissienne,Transport_A,0.0
1658,2017,247700701,CC Brie Nangissienne,Production-Energie,0.4
1659,2017,200033173,CC de la Haute Vallée de Chevreuse,Agriculture,3.9000000000000004
1660,2017,200033173,CC de la Haute Vallée de Chevreuse,Residentiel,39.0
1661,2017,200033173,CC de la Haute Vallée de Chevreuse,Tertiaire,8.3
1662,2017,200033173,CC de la Haute Vallée de Chevreuse,Totale,79.2
1663,2017,200033173,CC de la Haute Vallée de Chevreuse,Transport_R,26.6
1664,2017,200033173,CC de la Haute Vallée de Chevreuse,Transport_A,0.0
1665,2017,200033173,CC de la Haute Vallée de Chevreuse,Production-Energie,0.30000000000000004
1666,2017,200034130,CC Gally Mauldre,Agriculture,8.3
1667,2017,200034130,CC Gally Mauldre,Residentiel,37.8
1668,2017,200034130,CC Gally Mauldre,Tertiaire,2.4000000000000004
1669,2017,200034130,CC Gally Mauldre,Totale,100.0
1670,2017,200034130,CC Gally Mauldre,Transport_R,50.2
1671,2017,200034130,CC Gally Mauldre,Transport_A,0.0
1672,2017,200034130,CC Gally Mauldre,Production-Energie,0.30000000000000004
1673,2017,200058519,CA Saint-Germain Boucles de Seine,Agriculture,2.9
1674,2017,200058519,CA Saint-Germain Boucles de Seine,Residentiel,446.0
1675,2017,200058519,CA Saint-Germain Boucles de Seine,Tertiaire,107.2
1676,2017,200058519,CA Saint-Germain Boucles de Seine,Totale,1008.9000000000001
1677,2017,200058519,CA Saint-Germain Boucles de Seine,Transport_R,422.0
1678,2017,200058519,CA Saint-Germain Boucles de Seine,Transport_A,0.5
1679,2017,200058519,CA Saint-Germain Boucles de Seine,Production-Energie,4.6000000000000005
1680,2017,200058782,CA de Saint-Quentin-en-Yvelines,Agriculture,4.4
1681,2017,200058782,CA de Saint-Quentin-en-Yvelines,Residentiel,230.4
1682,2017,200058782,CA de Saint-Quentin-en-Yvelines,Tertiaire,110.00000000000001
1683,2017,200058782,CA de Saint-Quentin-en-Yvelines,Totale,671.6000000000001
1684,2017,200058782,CA de Saint-Quentin-en-Yvelines,Transport_R,261.3
1685,2017,200058782,CA de Saint-Quentin-en-Yvelines,Transport_A,0.0
1686,2017,200058782,CA de Saint-Quentin-en-Yvelines,Production-Energie,3.7
1687,2017,200059889,CU Grand Paris Seine et Oise,Agriculture,25.80000000000001
1688,2017,200059889,CU Grand Paris Seine et Oise,Residentiel,443.79999999999995
1689,2017,200059889,CU Grand Paris Seine et Oise,Tertiaire,139.60000000000005
