annee,code_insee,secteur,energie,conso_reel_mwh,conso_normal_mwh
2005,75101,AGR,ELEC,70.16,70.16
2005,75101,IND,ELEC,27376.31,27376.31
2005,75101,IND,PP + CMS,3906.47,3906.47
2005,75101,IND,URB,3798.72,3798.72
2005,75101,RES,BOIS,1927.95,1970.96
2005,75101,RES,ELEC,148116.2,149342.34
2005,75101,RES,GN,114956.98,116965.59
2005,75101,RES,PP + CMS,8311.86,8440.52
2005,75101,RES,URB,10192.83,10371.84
2005,75101,TER,ELEC,264210.59,265053.36
2005,75101,TER,GN,21119.35,21449.09
2005,75101,TER,PP + CMS,74785.18,76007.28
2005,75101,TER,URB,134307.49,136562.65
2005,75101,TRAF,PP + CMS,123067.69,123067.69
2005,75102,AGR,ELEC,246.38,246.38
2005,75102,IND,ELEC,12818.52,12818.52
2005,75102,IND,PP + CMS,5685.23,5685.23
2005,75102,IND,URB,6099.31,6099.31
2005,75102,RES,BOIS,2447.17,2501.77
2005,75102,RES,ELEC,173094.9,174581.35
2005,75102,RES,GN,111560.59,113501.31
2005,75102,RES,PP + CMS,5833.65,5916.92
2005,75102,RES,URB,8008.87,8149.29
2005,75102,TER,ELEC,151817.08,152308.22
2005,75102,TER,GN,14190.7,14440.22
2005,75102,TER,PP + CMS,48579.18,49405.37
2005,75102,TER,URB,68905.23,70159.1
2005,75102,TRAF,PP + CMS,42470.95,42470.95
2005,75103,AGR,ELEC,11.22,11.22
2005,75103,IND,ELEC,4474.16,4474.16
2005,75103,IND,PP + CMS,4006.04,4006.04
2005,75103,IND,URB,4019.89,4019.89
2005,75103,RES,BOIS,3933.92,4021.68
2005,75103,RES,ELEC,189386.03,190962.77
2005,75103,RES,GN,147986.77,150591.81
2005,75103,RES,PP + CMS,10333.45,10475.66
2005,75103,RES,URB,14366.9,14619.87
2005,75103,TER,ELEC,78648.24,78890.11
2005,75103,TER,GN,17183.21,17470.34
2005,75103,TER,PP + CMS,28557.22,29036.36
2005,75103,TER,URB,37524.42,38168.98
2005,75103,TRAF,PP + CMS,61621.72,61621.72
2005,75104,AGR,ELEC,58.23,58.23
2005,75104,IND,ELEC,4572.47,4572.47
2005,75104,IND,PP + CMS,3290.28,3290.28
2005,75104,IND,URB,2371.58,2371.58
2005,75104,RES,BOIS,3102.56,3171.78
2005,75104,RES,ELEC,157639.41,158872.4
2005,75104,RES,GN,142562.26,145095.25
2005,75104,RES,PP + CMS,11685.84,11858.7
2005,75104,RES,URB,15330.92,15598.06
2005,75104,TER,ELEC,145037.74,145521.58
2005,75104,TER,GN,12466.14,12672.75
2005,75104,TER,PP + CMS,36733.47,37366.75
2005,75104,TER,URB,75997.47,77329.44
2005,75104,TRAF,PP + CMS,141908.76,141908.76
2005,75105,AGR,ELEC,288.18,288.18
2005,75105,IND,ELEC,6206.63,6206.63
2005,75105,IND,PP + CMS,1995.27,1995.27
2005,75105,IND,URB,2754.04,2754.04
2005,75105,RES,BOIS,6692.49,6841.79
2005,75105,RES,ELEC,226405.29,228055.76
2005,75105,RES,GN,244696.99,248976.46
2005,75105,RES,PP + CMS,29666.99,30114.26
2005,75105,RES,URB,60120.42,61171.06
2005,75105,TER,ELEC,183127.01,183720.03
2005,75105,TER,GN,29734.64,30245.03
2005,75105,TER,PP + CMS,51746.21,52682.79
2005,75105,TER,URB,103705.89,105585.2
2005,75105,TRAF,PP + CMS,112317.07,112317.07
2005,75106,AGR,ELEC,389.86,389.86
2005,75106,IND,ELEC,8894.81,8894.81
2005,75106,IND,GN,371.19,371.19
2005,75106,IND,PP + CMS,2887.44,2887.44
2005,75106,IND,URB,4428.84,4428.84
2005,75106,RES,BOIS,4981.41,5092.54
2005,75106,RES,ELEC,224872.29,226464.95
2005,75106,RES,GN,284102.85,289168.9
2005,75106,RES,PP + CMS,48897.25,49727.51
2005,75106,RES,URB,29779.24,30300.85
2005,75106,TER,ELEC,142114.78,142542.54
2005,75106,TER,GN,63269.27,64344.22
2005,75106,TER,PP + CMS,68526.27,69739.29
2005,75106,TER,URB,95223.51,96924.27
2005,75106,TRAF,PP + CMS,107229.98,107229.98
2005,75107,AGR,ELEC,1306.22,1306.22
2005,75107,IND,ELEC,13739.04,13739.04
2005,75107,IND,GN,475.07,475.07
2005,75107,IND,PP + CMS,2996.99,2996.99
2005,75107,IND,URB,4068.65,4068.65
2005,75107,RES,BOIS,7619.49,7789.47
2005,75107,RES,ELEC,253837.18,255409.91
2005,75107,RES,GN,370371.43,376871.07
2005,75107,RES,PP + CMS,70773.31,71969.44
2005,75107,RES,URB,81857.19,83289.4
2005,75107,TER,ELEC,226793.54,227550.68
2005,75107,TER,GN,44696.46,45485.54
2005,75107,TER,PP + CMS,49816.35,50689.46
2005,75107,TER,URB,105218.99,107158.76
2005,75107,TRAF,PP + CMS,188896.91,188896.91
2005,75108,AGR,ELEC,1052.76,1052.76
2005,75108,IND,ELEC,91219.29,91219.29
2005,75108,IND,GN,3895.59,3895.59
2005,75108,IND,PP + CMS,17582.82,17582.82
2005,75108,IND,URB,14407.67,14407.67
2005,75108,RES,BOIS,4902.4,5011.77
2005,75108,RES,ELEC,331386.77,333499.07
2005,75108,RES,GN,461670.25,469974.99
2005,75108,RES,PP + CMS,56771.9,57758.68
2005,75108,RES,URB,23519,23930.48
2005,75108,TER,ELEC,607900.41,609881.08
2005,75108,TER,GN,109849.99,111725.88
2005,75108,TER,PP + CMS,154292.66,156848.73
2005,75108,TER,URB,244763.87,249177.96
2005,75108,TRAF,PP + CMS,289227.15,289227.15
2005,75109,IND,ELEC,42116.93,42116.93
2005,75109,IND,GN,2833.96,2833.96
2005,75109,IND,PP + CMS,7055.29,7055.29
2005,75109,IND,URB,11041,11041
2005,75109,RES,BOIS,5983.97,6117.47
2005,75109,RES,ELEC,303603.6,305856.76
2005,75109,RES,GN,362037.52,368564.59
2005,75109,RES,PP + CMS,27599.56,28023.22
2005,75109,RES,URB,16926.53,17223.23
2005,75109,TER,ELEC,339145.37,340258.93
2005,75109,TER,GN,47945.99,48773.58
2005,75109,TER,PP + CMS,102084.34,103783.32
2005,75109,TER,URB,157391.32,160243.18
2005,75109,TRAF,PP + CMS,108901.62,108901.62
2005,75110,AGR,ELEC,165.6,165.6
2005,75110,IND,ELEC,17404.28,17404.28
2005,75110,IND,GN,876.67,876.67
2005,75110,IND,PP + CMS,10299.03,10299.03
2005,75110,IND,URB,28069.87,28069.87
2005,75110,RES,BOIS,9163.91,9368.36
2005,75110,RES,ELEC,362306.02,365157.42
2005,75110,RES,GN,363989.65,370414.47
2005,75110,RES,PP + CMS,29821.73,30253.56
2005,75110,RES,URB,37310.14,37962.48
2005,75110,TER,ELEC,180929.56,181488.45
2005,75110,TER,GN,34291.65,34883.8
2005,75110,TER,PP + CMS,65987.42,67014.52
2005,75110,TER,URB,103763.62,105615.5
2005,75110,TRAF,PP + CMS,162104.96,162104.96
2005,75111,AGR,ELEC,25.22,25.22
2005,75111,IND,ELEC,13424.83,13424.83
2005,75111,IND,GN,1767.27,1767.27
2005,75111,IND,PP + CMS,4027.26,4027.26
2005,75111,IND,URB,7294.33,7294.33
2005,75111,RES,BOIS,15474.22,15819.43
2005,75111,RES,ELEC,537461.02,541877.69
2005,75111,RES,GN,620552.55,631148.86
2005,75111,RES,PP + CMS,92309.39,93854.99
2005,75111,RES,URB,65918.47,67071.23
2005,75111,TER,ELEC,164835.02,165342.12
2005,75111,TER,GN,82574.46,83951.73
2005,75111,TER,PP + CMS,54625.52,55544.81
2005,75111,TER,URB,91923.9,93537.67
2005,75111,TRAF,PP + CMS,183790.78,183790.78
2005,75112,AGR,ELEC,92.63,92.63
2005,75112,AGR,GN,1072.6,1072.6
2005,75112,IND,ELEC,33485.52,33485.52
2005,75112,IND,GN,24578.33,24578.33
2005,75112,IND,PP + CMS,3054.98,3054.98
2005,75112,IND,URB,4999.2,4999.2
2005,75112,RES,BOIS,14781.65,15111.42
2005,75112,RES,ELEC,412923.73,416018.02
2005,75112,RES,GN,489130.64,497101.19
2005,75112,RES,PP + CMS,93941.76,95470.33
2005,75112,RES,URB,157651,160388.25
2005,75112,TER,ELEC,418252.6,419542.85
2005,75112,TER,GN,111162.6,113126.09
2005,75112,TER,PP + CMS,132972.52,134814.2
2005,75112,TER,URB,195435,198891.26
2005,75112,TRAF,PP + CMS,750317.4,750317.4
2005,75113,IND,ELEC,27869.03,27869.03
2005,75113,IND,GN,38743.47,38743.47
2005,75113,IND,PP + CMS,11654.45,11654.45
2005,75113,IND,URB,9653.65,9653.65
2005,75113,RES,BOIS,21446.16,21924.61
2005,75113,RES,ELEC,439870.13,442558.97
2005,75113,RES,GN,469182.32,476170.32
2005,75113,RES,PP + CMS,95289.12,96690.02
2005,75113,RES,URB,390743.22,397548.22
2005,75113,TER,ELEC,405101.74,406394.06
2005,75113,TER,GN,88840.43,90392.44
2005,75113,TER,PP + CMS,79937.9,81263.28
2005,75113,TER,URB,222878.8,226909.97
2005,75113,TRAF,PP + CMS,417669.25,417669.25
2005,75114,AGR,ELEC,205.06,205.06
2005,75114,IND,ELEC,9349.66,9349.66
2005,75114,IND,PP + CMS,4540.61,4540.61
2005,75114,IND,URB,5539.92,5539.92
2005,75114,RES,BOIS,16628.43,16999.39
2005,75114,RES,ELEC,386313.68,388891.08
2005,75114,RES,GN,516769.85,525484.38
2005,75114,RES,PP + CMS,94118.55,95640.2
2005,75114,RES,URB,179192.56,182311.89
2005,75114,TER,ELEC,299188.07,300115.12
2005,75114,TER,GN,95699.27,97270.46
2005,75114,TER,PP + CMS,60498.94,61480.27
2005,75114,TER,URB,134047.07,136401.38
2005,75114,TRAF,PP + CMS,446570.17,446570.17
2005,75115,AGR,ELEC,3060.29,3060.29
2005,75115,IND,ELEC,33077.02,33077.02
2005,75115,IND,GN,2047.24,2047.24
2005,75115,IND,PP + CMS,12823.05,12823.05
2005,75115,IND,URB,16874.39,16874.39
2005,75115,RES,BOIS,24912.2,25467.97
2005,75115,RES,ELEC,670891.17,675112.14
2005,75115,RES,GN,701387.45,712302.89
2005,75115,RES,PP + CMS,222408.51,226068.74
2005,75115,RES,URB,460390.61,468399.26
2005,75115,TER,ELEC,620719.61,622749.45
2005,75115,TER,GN,98268.49,99976.74
2005,75115,TER,PP + CMS,106247.7,108026.9
2005,75115,TER,URB,288198.66,293469.55
2005,75115,TRAF,PP + CMS,534890.05,534890.05
2005,75116,AGR,ELEC,1040.21,1040.21
2005,75116,IND,ELEC,30526.3,30526.3
2005,75116,IND,GN,4099.56,4099.56
2005,75116,IND,PP + CMS,8203.34,8203.34
2005,75116,IND,URB,10127.2,10127.2
2005,75116,RES,BOIS,23622.45,24149.45
2005,75116,RES,ELEC,614258.67,617642.94
2005,75116,RES,GN,1359214.6,1382008.7
2005,75116,RES,PP + CMS,423688.61,431283.96
2005,75116,RES,URB,231621.96,235648.91
2005,75116,TER,ELEC,392592.79,393879.43
2005,75116,TER,GN,202257.88,205635.7
2005,75116,TER,PP + CMS,95592.99,97213.23
2005,75116,TER,URB,203865.88,207478.48
2005,75116,TRAF,PP + CMS,989272.24,989272.24
2005,75117,AGR,ELEC,456.01,456.01
2005,75117,IND,ELEC,15720.48,15720.48
2005,75117,IND,GN,1184.51,1184.51
2005,75117,IND,PP + CMS,12723.63,12723.63
2005,75117,IND,URB,13032.92,13032.92
2005,75117,RES,BOIS,18769.02,19187.74
2005,75117,RES,ELEC,573003.71,577067.23
2005,75117,RES,GN,896632.51,912274.31
2005,75117,RES,PP + CMS,172985.71,175975.92
2005,75117,RES,URB,120811.85,122917.56
2005,75117,TER,ELEC,255753.43,256550.79
2005,75117,TER,GN,157704.37,160400.14
2005,75117,TER,PP + CMS,79601.95,80926.9
2005,75117,TER,URB,138852.57,141353.38
2005,75117,TRAF,PP + CMS,668723.83,668723.83
2005,75118,AGR,ELEC,235.48,235.48
2005,75118,IND,ELEC,14435.83,14435.83
2005,75118,IND,GN,1439.15,1439.15
2005,75118,IND,PP + CMS,3412.27,3412.27
2005,75118,IND,URB,5870.36,5870.36
2005,75118,RES,BOIS,18718.12,19135.71
2005,75118,RES,ELEC,570817.67,575368.56
2005,75118,RES,GN,685199.59,696996.06
2005,75118,RES,PP + CMS,106692.96,108465.74
2005,75118,RES,URB,99334.89,101064.65
2005,75118,TER,ELEC,203473.29,204079.9
2005,75118,TER,GN,98392.9,100028.55
2005,75118,TER,PP + CMS,55385.81,56288.25
2005,75118,TER,URB,88936.52,90484.37
2005,75118,TRAF,PP + CMS,547246.88,547246.88
2005,75119,AGR,ELEC,466.26,466.26
2005,75119,IND,ELEC,37450.45,37450.45
2005,75119,IND,GN,1679.85,1679.85
2005,75119,IND,PP + CMS,75773.86,75773.86
2005,75119,IND,URB,12335.6,12335.6
2005,75119,RES,BOIS,18857.64,19278.33
2005,75119,RES,ELEC,438084.22,441140.38
2005,75119,RES,GN,612445.17,622049
2005,75119,RES,PP + CMS,97418.95,98957.42
2005,75119,RES,URB,238271.08,242435.56
2005,75119,TER,ELEC,251024.49,251846.57
2005,75119,TER,GN,153913.11,156518.12
2005,75119,TER,PP + CMS,62909.18,63975.95
2005,75119,TER,URB,140392.68,142887.17
2005,75119,TRAF,PP + CMS,548762.85,548762.85
2005,75120,IND,ELEC,11343.61,11343.61
2005,75120,IND,GN,12255.59,12255.59
2005,75120,IND,PP + CMS,2379.7,2379.7
2005,75120,IND,URB,4056.5,4056.5
2005,75120,RES,BOIS,18927.95,19350.21
2005,75120,RES,ELEC,502345.86,506146.21
2005,75120,RES,GN,828499.58,842106.03
2005,75120,RES,PP + CMS,111444.65,113300.76
2005,75120,RES,URB,149231.27,151833.23
2005,75120,TER,ELEC,191791.36,192388.01
2005,75120,TER,GN,115764.7,117755.96
2005,75120,TER,PP + CMS,42534.07,43235.73
2005,75120,TER,URB,77113.45,78485.38
2005,75120,TRAF,PP + CMS,547096.34,547096.34
2005,77001,AGR,ELEC,25.35,25.35
2005,77001,AGR,PP + CMS,589.81,589.81
2005,77001,IND,PP + CMS,0.33,0.33
2005,77001,RES,BOIS,1655.64,1710.94
2005,77001,RES,ELEC,6001.88,6070.81
2005,77001,RES,PP + CMS,6836.26,7042.74
2005,77001,TER,ELEC,719.81,722.68
2005,77001,TER,PP + CMS,154.3,158.23
2005,77001,TRAF,PP + CMS,33280.98,33280.98
2005,77002,AGR,ELEC,27.99,27.99
2005,77002,AGR,PP + CMS,1760,1760
2005,77002,IND,ELEC,1178.01,1178.01
2005,77002,IND,PP + CMS,71.18,71.18
2005,77002,RES,BOIS,1326.75,1371.06
2005,77002,RES,ELEC,3335.06,3364.52
2005,77002,RES,GN,2038.85,2089.12
2005,77002,RES,PP + CMS,2772.68,2855.8
2005,77002,TER,ELEC,625.19,628.24
2005,77002,TER,GN,374.6,383.38
2005,77002,TER,PP + CMS,101.2,103.68
2005,77002,TRAF,PP + CMS,1297.81,1297.81
2005,77003,AGR,PP + CMS,834.72,834.72
2005,77003,IND,ELEC,200.45,200.45
2005,77003,IND,PP + CMS,5.67,5.67
2005,77003,RES,BOIS,596.16,616.07
2005,77003,RES,ELEC,1439.9,1452.9
2005,77003,RES,PP + CMS,2958.37,3048.61
2005,77003,TER,PP + CMS,9.79,10.07
2005,77003,TRAF,PP + CMS,2284.53,2284.53
2005,77004,AGR,ELEC,105.21,105.21
2005,77004,AGR,PP + CMS,2243.54,2243.54
2005,77004,IND,ELEC,589.77,589.77
2005,77004,RES,BOIS,474.17,490.01
2005,77004,RES,ELEC,1596.38,1615.75
2005,77004,RES,PP + CMS,1340.16,1380.6
2005,77004,TER,PP + CMS,12.11,12.45
2005,77004,TRAF,PP + CMS,1669.38,1669.38
2005,77005,AGR,PP + CMS,264.3,264.3
2005,77005,IND,ELEC,135.7,135.7
2005,77005,IND,PP + CMS,41.86,41.86
2005,77005,RES,BOIS,2265.34,2341.01
2005,77005,RES,ELEC,10231.54,10335.77
2005,77005,RES,GN,14045.11,14423.49
2005,77005,RES,PP + CMS,2232.23,2291.93
2005,77005,TER,ELEC,17803.52,17889.15
2005,77005,TER,GN,704.9,723.01
2005,77005,TER,PP + CMS,241.42,247.76
2005,77005,TRAF,PP + CMS,20071.93,20071.93
2005,77006,AGR,PP + CMS,937.05,937.05
2005,77006,IND,PP + CMS,74.94,74.94
2005,77006,RES,BOIS,1474.42,1523.68
2005,77006,RES,ELEC,3704.69,3741.95
2005,77006,RES,GN,3126.67,3208.59
2005,77006,RES,PP + CMS,2832.58,2916.88
2005,77006,TER,ELEC,948.94,953.23
2005,77006,TER,PP + CMS,146.3,149.83
2005,77006,TRAF,PP + CMS,50445.35,50445.35
2005,77007,AGR,ELEC,24.19,24.19
2005,77007,AGR,PP + CMS,981.04,981.04
2005,77007,RES,BOIS,723.78,747.96
2005,77007,RES,ELEC,1373.31,1386.99
2005,77007,RES,PP + CMS,1632.89,1681.91
2005,77007,TER,ELEC,43.79,43.91
2005,77007,TER,PP + CMS,2.9,2.99
2005,77007,TRAF,PP + CMS,892.97,892.97
2005,77008,AGR,ELEC,131.7,131.7
2005,77008,AGR,PP + CMS,269.8,269.8
2005,77008,RES,BOIS,923.6,954.45
2005,77008,RES,ELEC,3195.4,3226.14
2005,77008,RES,GN,2603.6,2672.34
2005,77008,RES,PP + CMS,2162.03,2225.9
2005,77008,TER,ELEC,87.27,87.32
2005,77008,TER,PP + CMS,70.26,72.08
2005,77008,TRAF,PP + CMS,1096.87,1096.87
2005,77009,AGR,ELEC,277.58,277.58
2005,77009,AGR,PP + CMS,823.8,823.8
2005,77009,RES,BOIS,225.16,232.68
2005,77009,RES,ELEC,574.59,579.26
2005,77009,RES,PP + CMS,1108.71,1142.55
2005,77009,TER,ELEC,33.85,33.96
2005,77009,TER,PP + CMS,41.92,42.94
2005,77009,TRAF,PP + CMS,163.33,163.33
2005,77010,AGR,ELEC,75.23,75.23
2005,77010,AGR,PP + CMS,2389.63,2389.63
2005,77010,IND,ELEC,134023.44,134023.44
2005,77010,IND,GN,637343.06,637343.06
2005,77010,IND,PP + CMS,1.86,1.86
2005,77010,RES,BOIS,1273.46,1316
2005,77010,RES,ELEC,4009.38,4057.31
2005,77010,RES,PP + CMS,2925.27,3012.62
2005,77010,TER,ELEC,407.13,408.69
2005,77010,TER,PP + CMS,220,225.6
2005,77010,TRAF,PP + CMS,7628.47,7628.47
2005,77011,AGR,ELEC,184.63,184.63
2005,77011,AGR,PP + CMS,1292.06,1292.06
2005,77011,RES,BOIS,876.33,905.6
2005,77011,RES,ELEC,2178.73,2200.32
2005,77011,RES,PP + CMS,3049.14,3141.61
2005,77011,TER,ELEC,24.44,24.5
2005,77011,TER,PP + CMS,72.17,73.53
2005,77011,TRAF,PP + CMS,443.53,443.53
2005,77012,AGR,ELEC,68.42,68.42
2005,77012,AGR,PP + CMS,3064.29,3064.29
2005,77012,RES,BOIS,827.26,854.9
2005,77012,RES,ELEC,1093.36,1101.56
2005,77012,RES,PP + CMS,1197.33,1233.3
2005,77012,TER,ELEC,3453.17,3471.13
2005,77012,TER,PP + CMS,13.89,14.29
2005,77012,TRAF,PP + CMS,1139.31,1139.31
2005,77013,AGR,ELEC,1487.77,1487.77
2005,77013,AGR,PP + CMS,856.36,856.36
2005,77013,RES,BOIS,585.48,605.04
2005,77013,RES,ELEC,1547.65,1563.83
2005,77013,RES,PP + CMS,1921.54,1979.8
2005,77013,TER,ELEC,93.66,94.03
2005,77013,TER,PP + CMS,13.37,13.65
2005,77013,TRAF,PP + CMS,8958.03,8958.03
2005,77014,AGR,PP + CMS,3.21,3.21
2005,77014,IND,ELEC,1311.03,1311.03
2005,77014,IND,GN,7338.91,7338.91
2005,77014,IND,PP + CMS,939.91,939.91
2005,77014,RES,BOIS,5044.09,5212.57
2005,77014,RES,ELEC,27741.19,27917.67
2005,77014,RES,GN,83074.9,85264.1
2005,77014,RES,PP + CMS,22011.51,22599.52
2005,77014,RES,URB,23064.67,23651.8
2005,77014,TER,ELEC,12984.58,13042.32
2005,77014,TER,GN,20459.86,20995.11
2005,77014,TER,PP + CMS,3597.77,3689.55
2005,77014,TER,URB,2649.89,2720.83
2005,77014,TRAF,PP + CMS,21436.15,21436.15
2005,77015,AGR,PP + CMS,262.26,262.26
2005,77015,RES,BOIS,127.17,131.42
2005,77015,RES,ELEC,255.63,257.61
2005,77015,RES,PP + CMS,759.33,782.49
2005,77015,TRAF,PP + CMS,200.91,200.91
2005,77016,AGR,ELEC,170.65,170.65
2005,77016,IND,ELEC,112624.46,112624.46
2005,77016,IND,GN,168152.72,168152.72
2005,77016,IND,PP + CMS,241.69,241.69
2005,77016,RES,BOIS,1406.1,1453.07
2005,77016,RES,ELEC,4674.2,4711.67
2005,77016,RES,GN,8590.99,8817.2
2005,77016,RES,PP + CMS,3564.84,3670.58
2005,77016,TER,ELEC,1001.25,1005.33
2005,77016,TER,PP + CMS,181.17,185.89
2005,77016,TRAF,PP + CMS,4058.22,4058.22
2005,77018,AGR,PP + CMS,230.83,230.83
2005,77018,IND,ELEC,1520.35,1520.35
2005,77018,IND,PP + CMS,68.5,68.5
2005,77018,RES,BOIS,2216.22,2290.24
2005,77018,RES,ELEC,17329.34,17527.28
2005,77018,RES,GN,14856.88,15244.87
2005,77018,RES,PP + CMS,909.69,924.27
2005,77018,TER,ELEC,33434.13,33599.67
2005,77018,TER,GN,4743.66,4874.11
2005,77018,TER,PP + CMS,832.1,854.96
2005,77018,TRAF,PP + CMS,95615.96,95615.96
2005,77019,AGR,PP + CMS,279.74,279.74
2005,77019,IND,ELEC,1587.66,1587.66
2005,77019,IND,PP + CMS,223.36,223.36
2005,77019,RES,BOIS,606.23,626.48
2005,77019,RES,ELEC,1193.79,1204.37
2005,77019,RES,PP + CMS,1760.07,1813.29
2005,77019,TER,PP + CMS,25.39,26.05
2005,77019,TRAF,PP + CMS,1345.04,1345.04
2005,77020,AGR,ELEC,137.87,137.87
2005,77020,AGR,PP + CMS,1757.41,1757.41
2005,77020,IND,ELEC,1318.34,1318.34
2005,77020,IND,PP + CMS,84.51,84.51
2005,77020,RES,BOIS,1228.38,1269.4
2005,77020,RES,ELEC,2700.58,2728.81
2005,77020,RES,PP + CMS,2600.61,2678.52
2005,77020,TER,ELEC,91.11,91.36
2005,77020,TER,PP + CMS,24.26,24.93
2005,77020,TRAF,PP + CMS,10957.04,10957.04
2005,77021,AGR,PP + CMS,119.42,119.42
2005,77021,IND,ELEC,220.73,220.73
2005,77021,RES,BOIS,222.54,229.97
2005,77021,RES,ELEC,690.13,697.79
2005,77021,RES,PP + CMS,662.61,682.64
2005,77021,TER,ELEC,68.39,68.72
2005,77021,TER,PP + CMS,0.65,0.67
2005,77021,TRAF,PP + CMS,10124.53,10124.53
2005,77022,AGR,ELEC,336.8,336.8
2005,77022,AGR,PP + CMS,135.47,135.47
2005,77022,IND,ELEC,120.83,120.83
2005,77022,IND,PP + CMS,27.39,27.39
2005,77022,RES,BOIS,1145.8,1184.07
2005,77022,RES,ELEC,8027.46,8094.46
2005,77022,RES,GN,17576.98,18054.77
2005,77022,RES,PP + CMS,4487.7,4621.53
2005,77022,TER,ELEC,1703.71,1710.02
2005,77022,TER,GN,761.89,777.79
2005,77022,TER,PP + CMS,313.6,321.22
2005,77022,TRAF,PP + CMS,7729.43,7729.43
2005,77023,AGR,PP + CMS,627.68,627.68
2005,77023,RES,BOIS,310.3,320.66
2005,77023,RES,ELEC,666.1,671.48
2005,77023,RES,GN,863.79,886.65
2005,77023,RES,PP + CMS,1015.89,1046.47
2005,77023,TER,PP + CMS,6.58,6.78
2005,77023,TRAF,PP + CMS,3290.39,3290.39
2005,77024,AGR,ELEC,52.37,52.37
2005,77024,AGR,PP + CMS,1672.21,1672.21
2005,77024,RES,BOIS,671.75,694.19
2005,77024,RES,ELEC,1297.36,1308.95
2005,77024,RES,PP + CMS,1858.23,1914.4
2005,77024,TER,ELEC,446.55,448.9
2005,77024,TER,PP + CMS,13.23,13.64
2005,77024,TRAF,PP + CMS,3314.85,3314.85
2005,77025,AGR,PP + CMS,1025.95,1025.95
2005,77025,IND,ELEC,2365.83,2365.83
2005,77025,IND,PP + CMS,13.95,13.95
2005,77025,RES,BOIS,1421.25,1468.72
2005,77025,RES,ELEC,2754.15,2775.51
2005,77025,RES,GN,2457.5,2520.74
2005,77025,RES,PP + CMS,3116.76,3209.92
2005,77025,TER,PP + CMS,78.54,80.39
2005,77025,TRAF,PP + CMS,2325.58,2325.58
2005,77026,AGR,ELEC,49.01,49.01
2005,77026,AGR,PP + CMS,2327.17,2327.17
2005,77026,IND,PP + CMS,0.18,0.18
2005,77026,RES,BOIS,685.93,708.85
2005,77026,RES,ELEC,1394.65,1405.61
2005,77026,RES,PP + CMS,3050.1,3143.11
2005,77026,TER,ELEC,506.02,508.69
2005,77026,TER,PP + CMS,15.77,16.25
2005,77026,TRAF,PP + CMS,1555.98,1555.98
2005,77027,AGR,ELEC,351.62,351.62
2005,77027,AGR,PP + CMS,1965.58,1965.58
2005,77027,IND,ELEC,160.75,160.75
2005,77027,IND,PP + CMS,11.55,11.55
2005,77027,RES,BOIS,1647.85,1702.89
2005,77027,RES,ELEC,4224.99,4269.98
2005,77027,RES,PP + CMS,5179.01,5335.72
2005,77027,TER,ELEC,399.79,401.56
2005,77027,TER,PP + CMS,315.2,322.77
2005,77027,TRAF,PP + CMS,3383.23,3383.23
2005,77029,AGR,PP + CMS,146.87,146.87
2005,77029,RES,BOIS,393.9,407.05
2005,77029,RES,ELEC,953.46,964.24
2005,77029,RES,PP + CMS,580.02,597.22
2005,77029,TER,ELEC,13.74,13.75
2005,77029,TER,PP + CMS,0.32,0.33
2005,77029,TRAF,PP + CMS,1746.49,1746.49
2005,77030,AGR,PP + CMS,545.43,545.43
2005,77030,IND,ELEC,191.74,191.74
2005,77030,IND,PP + CMS,4.31,4.31
2005,77030,RES,BOIS,1315.52,1359.47
2005,77030,RES,ELEC,2787.88,2811.13
2005,77030,RES,GN,2062.27,2115.52
2005,77030,RES,PP + CMS,2340.6,2410.09
2005,77030,TER,ELEC,359.88,361.45
2005,77030,TER,PP + CMS,61.35,63.01
2005,77030,TRAF,PP + CMS,3310.9,3310.9
2005,77031,AGR,GN,460.58,460.58
2005,77031,AGR,PP + CMS,1536.62,1536.62
2005,77031,IND,ELEC,22.62,22.62
2005,77031,IND,GN,1370.67,1370.67
2005,77031,IND,PP + CMS,1.28,1.28
2005,77031,RES,BOIS,909.47,939.84
2005,77031,RES,ELEC,3171.37,3199.96
2005,77031,RES,GN,4217.59,4331.45
2005,77031,RES,PP + CMS,2432.3,2504.23
2005,77031,TER,ELEC,120.54,120.85
2005,77031,TER,PP + CMS,154.39,158.18
2005,77031,TRAF,PP + CMS,10630.47,10630.47
2005,77032,AGR,ELEC,373.33,373.33
2005,77032,AGR,PP + CMS,2858.77,2858.77
2005,77032,IND,PP + CMS,4.66,4.66
2005,77032,RES,BOIS,1269.13,1311.53
2005,77032,RES,ELEC,2749.42,2773.59
2005,77032,RES,PP + CMS,4641.53,4781.96
2005,77032,TER,ELEC,1112.33,1117.37
2005,77032,TER,PP + CMS,175.42,179.77
2005,77032,TRAF,PP + CMS,12380.4,12380.4
2005,77033,AGR,PP + CMS,571.96,571.96
2005,77033,RES,BOIS,432.72,447.18
2005,77033,RES,ELEC,710.21,716.51
2005,77033,RES,PP + CMS,881.52,907.83
2005,77033,TER,PP + CMS,23.12,23.83
2005,77033,TRAF,PP + CMS,51.48,51.48
2005,77034,AGR,ELEC,48.88,48.88
2005,77034,AGR,PP + CMS,466.76,466.76
2005,77034,IND,ELEC,5886.25,5886.25
2005,77034,IND,PP + CMS,2.09,2.09
2005,77034,RES,BOIS,806.86,833.8
2005,77034,RES,ELEC,2825.33,2852.63
2005,77034,RES,GN,4420.23,4540.23
